filename,relative_path,cluster_id,mood_id,mood_name_ko,mood_name_en,tags,color_tag,is_representative,source,notes
2695fff8b449.jpg,2695fff8b449.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
26c552c99a24.jpg,26c552c99a24.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
272391835402.jpg,272391835402.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
2730a6df1d48.jpg,2730a6df1d48.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
276ff0ece08e.jpg,276ff0ece08e.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
27f196dbf2f2.jpg,27f196dbf2f2.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
27f41287a76f.jpg,27f41287a76f.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
283731730e66.jpg,283731730e66.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
289715d36211.jpg,289715d36211.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
28d27a9039d6.jpg,28d27a9039d6.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
291118137637.jpg,291118137637.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
29270f517827.jpg,29270f517827.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
2945282feb35.jpg,2945282feb35.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
29842a504da8.jpg,29842a504da8.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
29bb53aaee73.jpg,29bb53aaee73.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
2aa4707c683d.jpg,2aa4707c683d.jpg,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
2acfe914ec30.jpeg,2acfe914ec30.jpeg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
2af385b9e631.jpg,2af385b9e631.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
2b0467fc5a2c.jpg,2b0467fc5a2c.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
2b253fe72e84.jpg,2b253fe72e84.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
2b34c77cccbd.jpg,2b34c77cccbd.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
2b66762b9283.jpg,2b66762b9283.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
2bc7318c8cb8.jpg,2bc7318c8cb8.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
2bf3302bb2b7.jpg,2bf3302bb2b7.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
2c3350b12851.jpg,2c3350b12851.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
2c4ea526a75e.jpg,2c4ea526a75e.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
2c8af8b05e89.jpg,2c8af8b05e89.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
2cbd8b32b11a.jpg,2cbd8b32b11a.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
2d42db0b3d04.jpg,2d42db0b3d04.jpg,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,True,ohou.se,
2dcaff7b335a.jpg,2dcaff7b335a.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
2de34c406588.jpg,2de34c406588.jpg,7,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
2df1b2d47246.jpg,2df1b2d47246.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
2e3d57586c93.jpg,2e3d57586c93.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
2e4f310ab836.jpg,2e4f310ab836.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
2e5c2775a885.jpg,2e5c2775a885.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
2e9d1536ba4d.jpg,2e9d1536ba4d.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
2ea3667e0682.jpg,2ea3667e0682.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
2eabd17e25f9.jpg,2eabd17e25f9.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
2efb50d44eb4.jpg,2efb50d44eb4.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
2f06e0f6fc4b.webp,2f06e0f6fc4b.webp,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
2f73a8b5c1c1.jpg,2f73a8b5c1c1.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
2f7cb9a420e9.jpg,2f7cb9a420e9.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
2fa876156ddd.jpg,2fa876156ddd.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
2fd1cd319cc7.jpg,2fd1cd319cc7.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
2fdc533edf5e.jpg,2fdc533edf5e.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
300b9807642d.jpg,300b9807642d.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
303acbd1505e.webp,303acbd1505e.webp,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
3056d81ac50f.jpg,3056d81ac50f.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
3069a176c46c.jpg,3069a176c46c.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
307061599b68.jpg,307061599b68.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
307e0f925a63.jpg,307e0f925a63.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
30acd7063f9b.jpg,30acd7063f9b.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
30c7c8369d2d.jpg,30c7c8369d2d.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
30e4c16c4917.jpg,30e4c16c4917.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
30f0a9309b13.png,30f0a9309b13.png,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
312f846bf24d.jpg,312f846bf24d.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
313b9a4813ba.jpg,313b9a4813ba.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
31733785d9a3.jpg,31733785d9a3.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
31766be30ca6.jpg,31766be30ca6.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
31e12f3e332e.jpeg,31e12f3e332e.jpeg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
31ee9e8c16e5.jpg,31ee9e8c16e5.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
320abf20c554.jpeg,320abf20c554.jpeg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
32595f1252be.jpg,32595f1252be.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
3269fca0216d.jpg,3269fca0216d.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
32eaaa0c7ecf.jpg,32eaaa0c7ecf.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
3336d8d56df3.jpg,3336d8d56df3.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
333b4f7a3f1e.jpg,333b4f7a3f1e.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
33699bbefc6b.jpg,33699bbefc6b.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
339638fee89c.jpg,339638fee89c.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
3398f728f7e7.jpg,3398f728f7e7.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
33a936a066b6.jpg,33a936a066b6.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
33f2cfc5f79e.jpg,33f2cfc5f79e.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
347997c7b37b.jpg,347997c7b37b.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
34a7153b3c77.jpg,34a7153b3c77.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
34b7856b7c14.jpg,34b7856b7c14.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
35079ad96d47.jpg,35079ad96d47.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3510a574ed28.jpg,3510a574ed28.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
356301249d45.jpg,356301249d45.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
357d441ff16a.jpg,357d441ff16a.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
35d3d028eb6e.jpeg,35d3d028eb6e.jpeg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
35f21deacf69.jpg,35f21deacf69.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
370fecb1ce98.jpg,370fecb1ce98.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
37a2e163d1c4.jpg,37a2e163d1c4.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
37b520f5df77.jpeg,37b520f5df77.jpeg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
37b5f2f110d6.jpg,37b5f2f110d6.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
37eafb542792.jpg,37eafb542792.jpg,7,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
37eda4b03221.jpg,37eda4b03221.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3832f43214d8.jpg,3832f43214d8.jpg,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
3873b8cceb26.jpg,3873b8cceb26.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
3913b93bcfbd.jpg,3913b93bcfbd.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
39dc638be854.jpg,39dc638be854.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
3a2d2b39162e.jpg,3a2d2b39162e.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
3a5ad9150b02.jpg,3a5ad9150b02.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3a6f88b20aac.jpg,3a6f88b20aac.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
3ab222d604ff.jpg,3ab222d604ff.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3acf44b4d560.jpg,3acf44b4d560.jpg,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
3ade3cc0c263.webp,3ade3cc0c263.webp,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
3ae427e3ffb9.jpeg,3ae427e3ffb9.jpeg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3b5bd3e387a4.jpg,3b5bd3e387a4.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
3b7f765a88fe.jpg,3b7f765a88fe.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
3b98e8af994b.jpg,3b98e8af994b.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3bdd7363f5eb.jpg,3bdd7363f5eb.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
3bf9f504dc6b.webp,3bf9f504dc6b.webp,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3c8ddd95539d.jpg,3c8ddd95539d.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
3c966ef70731.jpg,3c966ef70731.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3d17bcd23f5e.jpg,3d17bcd23f5e.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3db171f009ec.jpg,3db171f009ec.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3dbe624716b2.jpg,3dbe624716b2.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
3dfa213fd7b0.jpg,3dfa213fd7b0.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3e61625f6544.jpg,3e61625f6544.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3e7c04d4c83b.jpg,3e7c04d4c83b.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3e7ca6995e6f.JPG,3e7ca6995e6f.JPG,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
3eae342060c1.jpg,3eae342060c1.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
3efc3bfdede6.jpg,3efc3bfdede6.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3f114293f0a7.jpg,3f114293f0a7.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3f120b7adbf4.jpg,3f120b7adbf4.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
3f445c61f3d6.webp,3f445c61f3d6.webp,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
3f5e5c230c9a.jpg,3f5e5c230c9a.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3f60de9b294f.jpg,3f60de9b294f.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
3f836d49c941.jpg,3f836d49c941.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
3f8bafcc6c27.jpg,3f8bafcc6c27.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3f94b5e8eab4.jpg,3f94b5e8eab4.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
3f9ae27cab74.jpg,3f9ae27cab74.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
40246424323d.png,40246424323d.png,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
404e2ff66d1c.jpg,404e2ff66d1c.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
40ead260f549.jpeg,40ead260f549.jpeg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
4124514e586f.jpg,4124514e586f.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
412b006b1046.jpg,412b006b1046.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
413b26f113b4.jpg,413b26f113b4.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
4143bd7ecfe3.webp,4143bd7ecfe3.webp,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
418968354e43.jpg,418968354e43.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
41c808f85352.jpg,41c808f85352.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
423f79465864.jpg,423f79465864.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
426f2d7d7a21.jpg,426f2d7d7a21.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
42914acded64.jpg,42914acded64.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
42a68f459c3e.jpg,42a68f459c3e.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
42d6f1148692.jpg,42d6f1148692.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
42f32d44f9ce.jpg,42f32d44f9ce.jpg,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
430ccec1c47b.jpg,430ccec1c47b.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
439e044731bc.JPG,439e044731bc.JPG,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
44997367f49b.jpg,44997367f49b.jpg,7,natural_wood,내추럴 우드,natural wood tone small room,"natural,wood",,False,ohou.se,
44aa9bbd3433.jpg,44aa9bbd3433.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
44b5c025aaa9.jpg,44b5c025aaa9.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
45067d9e99b3.jpg,45067d9e99b3.jpg,5,warm_cozy,따뜻한 코지 원룸,warm cozy studio apartment interior,"warm,cozy",,False,ohou.se,
450899d6f845.jpg,450899d6f845.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
452234a5e8f0.jpg,452234a5e8f0.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
45edd2bbdefe.jpg,45edd2bbdefe.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
4697090bbe6b.jpg,4697090bbe6b.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
46bd6e35bce0.jpg,46bd6e35bce0.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
4719427a9a8c.jpg,4719427a9a8c.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
475a7fc57409.jpg,475a7fc57409.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
47a009def130.jpg,47a009def130.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
482ccb5dce29.png,482ccb5dce29.png,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
484e1c11e215.jpg,484e1c11e215.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
4855aafbb10a.jpg,4855aafbb10a.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
48cd6120f927.jpg,48cd6120f927.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
4956cc099931.jpg,4956cc099931.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
49af0db62238.jpg,49af0db62238.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
49bf5f18a7cb.jpeg,49bf5f18a7cb.jpeg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
4a0efb8c8370.jpg,4a0efb8c8370.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
4a4a70490cd0.jpg,4a4a70490cd0.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
4a8f1b898706.jpg,4a8f1b898706.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
4b12a750f1ce.jpg,4b12a750f1ce.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
4b807cb1ec42.jpg,4b807cb1ec42.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
4bd91f3736b6.jpg,4bd91f3736b6.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
4be16c12685e.jpg,4be16c12685e.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,True,ohou.se,
4bf752da0ed4.jpg,4bf752da0ed4.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
4c0a1b94f054.jpg,4c0a1b94f054.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
4c0b76dd0c81.jpg,4c0b76dd0c81.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
4c9484c06e5f.jpg,4c9484c06e5f.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
4cabd89d97ba.jpg,4cabd89d97ba.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
4cb72c0aa32d.jpg,4cb72c0aa32d.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
4cb9422b06f8.jpeg,4cb9422b06f8.jpeg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
4cde0e034247.jpg,4cde0e034247.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
4d3e93cbfefd.png,4d3e93cbfefd.png,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
4d50332aa6dc.jpg,4d50332aa6dc.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
4d770ae5942c.jpg,4d770ae5942c.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
4d8745703b5c.jpg,4d8745703b5c.jpg,0,cute_pastel,파스텔 귀여운,cute pastel room decor,"cute,pastel",,False,ohou.se,
4dc4c27cc26b.jpeg,4dc4c27cc26b.jpeg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
4e58d9ab382a.jpg,4e58d9ab382a.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
4e96ef5a0194.jpg,4e96ef5a0194.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
4f302a78cfcd.jpg,4f302a78cfcd.jpg,2,minimal_white,미니멀 화이트,minimal white scandinavian room,"minimal,white",,False,ohou.se,
4f6db5b300bb.jpg,4f6db5b300bb.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
4fd7aa19d280.jpg,4fd7aa19d280.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
4ff71505a0c8.jpg,4ff71505a0c8.jpg,3,luxury_modern,럭셔리 모던,luxury modern studio apartment,"luxury,modern",,False,ohou.se,
500c12ce7e3f.jpg,500c12ce7e3f.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
502d9671967f.jpg,502d9671967f.jpg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,True,ohou.se,
503ab82af649.jpg,503ab82af649.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
503d4bc78ad8.jpg,503d4bc78ad8.jpg,6,monochrome_minimal,모노톤 미니멀,monochrome minimalist interior,"monochrome,minimal",,False,ohou.se,
505cd60fbec3.jpeg,505cd60fbec3.jpeg,8,vintage_retro,빈티지 레트로,vintage retro small room,"vintage,retro",,False,ohou.se,
509db05acffc.jpg,509db05acffc.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
51ea4885588b.jpg,51ea4885588b.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
521dce60560f.jpg,521dce60560f.jpg,4,plant_green,플랜트 그린,plant-filled green interior,"plant,green",,False,ohou.se,
5220208921c4.jpg,5220208921c4.jpg,1,modern_grey,모던 그레이,modern grey industrial studio,"modern,grey",,False,ohou.se,
